R, bias, L, W, Gain
70154.4, 1.15113, 1.90998e-05, 2.54587e-06, 12.5426 
23968.5, 0.656417, 4.72616e-06, 1.55105e-05, 43.0994 
80850.9, 0.833894, 9.4986e-06, 1.38538e-05, 14.0337 
4543.08, 3.87712, 1.6571e-05, 8.88512e-06, 6.6564 
61332.8, 1.54279, 7.53443e-06, 1.32244e-05, -16.8255 
24707, 2.70139, 3.15097e-06, 1.63273e-05, 19.7513 
95109.4, 0.917022, 8.71224e-06, 3.63619e-06, 11.516 
53345.8, 0.918411, 1.67342e-05, 1.46775e-05, 5.80113 
46131.8, 2.17868, 1.11944e-05, 1.61228e-05, 2.27505 
62869.7, 0.959701, 1.79797e-05, 7.87633e-06, 8.47781 
58531.5, 1.25787, 6.7254e-06, 1.4874e-05, -14.8473 
46192.4, 2.14692, 5.2184e-06, 8.9053e-06, 3.85041 
53183.9, 3.0823, 1.80238e-05, 8.65121e-06, 4.86204 
93444.5, 2.95887, 3.21731e-06, 1.38686e-05, 33.2198 
37149.3, 1.32519, 6.20266e-06, 1.32648e-05, -11.6361 
10182.5, 3.16492, 6.90952e-06, 1.92281e-05, 7.26197 
80379.2, 2.37056, 7.28732e-06, 1.28218e-05, 16.6165 
12216.2, 0.852457, 5.40697e-06, 1.04504e-05, 25.252 
74618.8, 2.47003, 1.49641e-05, 4.46823e-06, -8.63754 
43262.9, 3.21019, 1.38344e-05, 1.91178e-05, 16.9312 
96074.7, 3.44661, 9.74023e-06, 9.77974e-06, 23.4538 
50956.4, 3.1945, 1.31033e-05, 3.6426e-06, -6.65427 
87429.9, 2.64581, 1.905e-05, 1.5729e-05, 12.8864 
7694.92, 3.02931, 1.25112e-05, 1.29562e-05, -1.74058 
36064.1, 1.7191, 8.58644e-06, 1.22102e-05, -11.9794 
58835.7, 2.40798, 5.30459e-06, 6.37133e-06, 8.03496 
41108.6, 2.27456, 2.44062e-06, 6.61327e-06, 11.8128 
12043, 2.16036, 8.82016e-06, 3.06789e-06, 7.73256 
44414.4, 3.60129, 2.67994e-06, 1.60594e-05, 34.2759 
67975.9, 1.94676, 1.43356e-05, 1.88451e-05, 0.281051 
18364, 2.27123, 1.32711e-05, 3.12118e-06, 6.73104 
86899, 1.54162, 8.54366e-06, 1.1213e-05, -17.2992 
95156.9, 1.5868, 1.46686e-05, 1.07491e-05, -13.6118 
20071.6, 3.09272, 1.00614e-05, 1.34939e-05, 5.71096 
87785.9, 2.36792, 6.34073e-06, 1.47415e-05, 20.4788 
24625, 0.96687, 1.18381e-05, 4.00824e-06, 20.1058 
43315.2, 1.88572, 1.98076e-05, 1.27172e-05, -8.13526 
548.386, 3.56301, 1.41213e-05, 1.02634e-05, 23.0155 
65557.5, 3.42711, 1.6768e-05, 9.01494e-06, 13.0949 
3729.52, 3.5069, 1.72547e-05, 3.37288e-06, 18.1813 
1477.15, 3.31566, 1.33685e-05, 1.07508e-05, 14.0691 
13011.9, 1.74109, 1.499e-05, 1.52448e-05, -0.63966 
50518.5, 3.62553, 9.45788e-06, 1.33517e-05, 21.8908 
73344.1, 3.66848, 1.19199e-05, 1.69922e-05, 25.8246 
56948.1, 2.08574, 9.17503e-06, 1.88511e-05, 9.46427 
12841.7, 1.07099, 6.12878e-06, 1.83579e-05, -0.238529 
17942.1, 1.24668, 1.48555e-05, 1.32851e-05, 3.5214 
45175.8, 3.3835, 1.33092e-05, 1.06416e-05, 12.9557 
46116.9, 2.73944, 1.59921e-05, 6.98142e-06, -8.92886 
74766.7, 0.802925, 4.29554e-06, 8.45641e-06, 17.0717 
63742.5, 3.49411, 2.01794e-06, 7.31557e-06, 32.3375 
35122, 1.4823, 1.9369e-05, 1.0476e-05, -1.25682 
24154.4, 3.36019, 1.14921e-05, 1.4048e-05, 10.3841 
3111.47, 0.794678, 1.96108e-05, 8.5799e-06, 60.5147 
72523.5, 2.68288, 1.72214e-05, 2.72029e-06, -3.35854 
21230.9, 0.786702, 5.05519e-06, 2.35084e-06, 52.6156 
51554.8, 2.2464, 1.05173e-06, 1.05993e-05, 29.52 
57497.1, 3.97222, 7.40424e-06, 1.29679e-05, 27.3629 
27631.7, 3.06975, 1.37312e-06, 1.08257e-05, 28.9967 
18087.1, 0.773121, 1.83876e-05, 1.80339e-05, 39.5312 
86047.4, 3.26081, 5.18041e-06, 7.85774e-06, 24.916 
63548.8, 2.2278, 4.91714e-06, 2.7157e-06, -10.3307 
20368.2, 1.43722, 2.05723e-06, 9.04313e-06, -13.5483 
41847, 1.0846, 2.45752e-06, 5.12085e-06, -7.24257 
97548.4, 2.80516, 1.36171e-05, 1.50437e-05, 19.0394 
64466.7, 2.50135, 1.15749e-05, 1.7702e-05, 14.5107 
12979.2, 2.64099, 1.86379e-05, 1.92272e-05, -5.4113 
90579.2, 0.607092, 1.67267e-05, 1.18204e-05, 54.168 
43379.9, 0.723205, 1.59445e-05, 9.69e-06, 44.9817 
88374.5, 2.36837, 1.78066e-05, 8.96678e-06, -1.16558 
34242.7, 1.71806, 1.59552e-05, 1.49401e-05, -8.14337 
35902.6, 2.03053, 1.38283e-05, 1.72632e-05, -13.084 
4277.35, 1.72702, 5.809e-06, 9.01068e-06, 5.9123 
21696.5, 3.79719, 8.7684e-06, 1.25396e-05, 14.6789 
63487.2, 0.961342, 5.28026e-06, 5.21077e-06, 1.60397 
40283.1, 3.87837, 1.16141e-05, 6.15788e-06, 11.0959 
64700.7, 1.03045, 1.90264e-05, 1.26024e-05, 0.675958 
76115.5, 3.66385, 1.12003e-05, 1.43428e-05, 25.1259 
96487.3, 2.65895, 7.42492e-06, 1.79927e-05, 25.1746 
56851.1, 0.721495, 1.14593e-05, 1.08825e-05, 38.4677 
71502.6, 2.17099, 5.039e-06, 9.32024e-06, 12.4807 
82272.6, 2.29138, 1.78683e-05, 9.03151e-06, -9.83822 
47657.6, 3.89041, 1.67469e-05, 6.20277e-06, 9.18362 
39530.8, 1.05161, 5.91756e-06, 1.6881e-05, -8.93775 
75690.3, 2.52722, 6.66134e-06, 1.73967e-05, 22.1317 
81769.6, 2.07445, 1.54083e-05, 1.0185e-05, -14.8508 
34729.5, 2.53976, 1.47596e-05, 7.01523e-06, -6.51372 
27423, 2.68428, 1.99113e-05, 7.82237e-06, -3.5063 
88016.5, 3.67603, 9.05107e-06, 6.53348e-06, 20.975 
10389.3, 2.20208, 1.46363e-05, 1.66562e-05, -2.45623 
84887.7, 1.78521, 7.12878e-06, 2.59999e-06, -7.04301 
92640.4, 1.02635, 1.32426e-05, 7.03188e-06, 0.208677 
68904.6, 3.41226, 1.41546e-05, 7.03357e-06, 12.4888 
93283.4, 1.59256, 1.85999e-05, 1.14993e-05, -12.0844 
70287.8, 3.38364, 1.96972e-05, 9.84874e-06, 12.7215 
98972.7, 2.75861, 1.40337e-05, 1.33801e-05, 17.1475 
30922.3, 1.7301, 1.31254e-06, 8.73969e-06, 8.051 
43633.4, 3.7619, 1.90454e-05, 6.78602e-06, 6.47976 
5695.28, 3.43953, 7.33745e-06, 1.6451e-05, -2.54253 
49591.1, 3.49449, 1.37661e-05, 5.01658e-06, 4.84997 
97699, 0.727476, 3.96228e-06, 8.72282e-06, 24.822 
63963.6, 2.90535, 1.20905e-05, 1.66962e-05, 18.0438 
38212.4, 0.800402, 1.10424e-05, 1.92856e-05, 23.5033 
97851.1, 3.19911, 1.94024e-05, 1.45811e-05, 18.9253 
8326.9, 3.08, 1.62408e-05, 1.97008e-05, -4.16582 
67679.3, 3.30937, 3.29312e-06, 6.50482e-06, 25.5482 
3483.11, 3.36983, 2.76098e-06, 7.52262e-06, -0.990319 
44680, 3.57576, 1.88158e-05, 2.4553e-06, 0.197435 
4828.73, 2.24206, 1.41449e-05, 1.97955e-05, 2.19515 
6606.68, 2.50064, 1.25586e-05, 1.47601e-05, 0.0457076 
40193.7, 0.744994, 1.05719e-05, 9.08846e-06, 39.3097 
91896.7, 1.86068, 4.78976e-06, 9.56267e-06, 9.92879 
47994.1, 2.08151, 1.36356e-05, 1.73897e-05, -4.76792 
16298, 2.99106, 1.39439e-05, 1.33239e-05, -7.48716 
16139.7, 3.27867, 7.20561e-06, 1.05486e-05, 5.91679 
79802.5, 3.75979, 1.27494e-05, 6.38051e-06, 16.9736 
44875.5, 1.89726, 9.50135e-06, 5.48707e-06, -7.03649 
54206.3, 1.89026, 1.36286e-05, 1.38612e-05, -13.9949 
7272.41, 2.28964, 1.97117e-05, 5.60227e-06, 12.5071 
79983.4, 1.16844, 1.53204e-06, 3.49017e-06, -15.4798 
15271.6, 3.42023, 1.89151e-05, 1.27243e-05, -5.11012 
42563.5, 3.7325, 1.18426e-05, 3.49882e-06, 1.63272 
49300.5, 3.27075, 2.67214e-06, 1.04248e-05, 28.9063 
26762.6, 2.26719, 6.01995e-06, 1.3689e-05, 2.62041 
15456.5, 1.423, 1.54668e-05, 5.84523e-06, 10.0628 
50276.5, 3.85324, 1.29621e-05, 7.73413e-06, 14.7635 
80047.6, 2.71231, 1.63086e-05, 2.67138e-06, -4.58445 
26465.3, 2.62829, 7.17226e-06, 1.81762e-05, 11.6105 
42085.9, 2.31668, 1.60646e-05, 2.43475e-06, 3.31475 
20827.7, 2.83295, 1.71922e-05, 8.10232e-06, -3.10801 
31821.2, 2.59804, 2.78453e-06, 3.27489e-06, -5.357 
20453.2, 2.52059, 1.79599e-05, 8.02609e-06, -1.46878 
83688.9, 2.39109, 1.59025e-05, 1.6251e-05, 11.1691 
46975.9, 2.88411, 1.86375e-05, 7.71209e-06, -8.49843 
85620.5, 2.66954, 1.06426e-05, 6.99787e-06, 9.67712 
94755.7, 2.07535, 1.02008e-06, 1.84864e-05, 38.6327 
10887.6, 2.87671, 7.08887e-06, 4.91969e-06, -0.0587698 
67062.5, 3.88081, 4.2612e-06, 1.51317e-05, 34.7782 
37883.4, 2.97806, 9.41724e-06, 8.75262e-06, 7.76954 
72389.2, 0.838157, 1.16045e-05, 1.68851e-05, 14.128 
35891.2, 1.81718, 1.97319e-05, 1.03411e-05, -4.20778 
5949.48, 2.66288, 5.36809e-06, 4.23658e-06, 5.03388 
4199.78, 2.29298, 3.41236e-06, 1.2075e-05, -3.43128 
42410, 0.753879, 1.02143e-05, 1.51804e-05, 31.3727 
32070.1, 0.91483, 7.43181e-06, 2.17755e-06, 35.7757 
6501.94, 3.98379, 1.58436e-05, 5.06531e-06, 8.07784 
82343.4, 1.5279, 1.46577e-05, 1.51637e-05, -14.8647 
26298.8, 3.48774, 6.72791e-06, 9.35978e-06, 13.7454 
77274.4, 2.58145, 4.1772e-06, 1.14848e-05, 23.4659 
50991.5, 1.1022, 1.45713e-05, 1.55483e-05, -3.90205 
16061, 1.41602, 5.5297e-06, 5.88362e-06, 0.897509 
22316, 2.85524, 1.52209e-05, 1.86415e-05, 2.19293 
79092.4, 2.28194, 9.03018e-06, 1.46444e-05, 14.2243 
61612.7, 3.06259, 1.34332e-05, 8.54499e-06, 10.4561 
37408.7, 1.77805, 1.50819e-06, 3.72013e-06, -14.5452 
42329.1, 3.9402, 1.4857e-05, 1.5905e-05, 19.6862 
30417.7, 1.52174, 1.75302e-05, 8.75445e-06, 0.332357 
22356.3, 1.4975, 1.62048e-05, 1.6699e-05, -3.23831 
56355.7, 3.32868, 4.82666e-06, 6.94581e-06, 20.7406 
78975.8, 2.71369, 5.69653e-06, 9.11482e-06, 19.585 
56677.8, 2.9277, 1.11803e-05, 2.03288e-06, -2.65786 
74256.7, 1.7752, 2.59076e-06, 8.78012e-06, 12.0738 
59370.4, 1.76898, 1.75289e-05, 6.32953e-06, -4.74753 
53800.2, 1.59922, 7.65952e-06, 9.3179e-06, -12.9639 
23735.1, 2.23231, 1.08096e-05, 3.58383e-06, 1.68461 
83193.3, 2.83862, 1.09487e-05, 6.80713e-06, 10.9595 
86316.8, 3.96348, 1.68391e-05, 7.41839e-06, 18.0018 
11701, 2.04558, 1.2684e-05, 1.65609e-05, -3.82582 
21622.4, 2.07397, 9.11262e-06, 8.25554e-06, -5.78984 
40392.6, 3.73806, 2.37515e-06, 2.92944e-06, 18.1047 
39666.8, 3.10684, 1.50481e-05, 8.25267e-06, 2.36255 
98017.8, 0.920511, 1.91283e-05, 1.1584e-05, 3.92847 
85222.9, 0.757899, 9.1086e-06, 1.43331e-05, 24.2298 
68022.1, 3.82503, 1.01727e-05, 6.83429e-06, 18.7822 
22561.3, 2.31221, 1.17613e-05, 1.75733e-05, -11.8655 
32979.7, 0.774792, 6.2688e-06, 1.47476e-05, 25.952 
50792.1, 1.20969, 1.17454e-06, 1.3655e-05, -1.04832 
76594, 0.604925, 1.19632e-06, 9.94164e-06, 27.2787 
50104, 3.69746, 1.97792e-05, 1.13141e-05, 13.2772 
51509.5, 3.01696, 2.48708e-06, 4.95906e-06, 20.2985 
80606, 2.70769, 1.69298e-06, 2.17179e-06, 16.1979 
63405.2, 2.32898, 9.33409e-06, 3.02277e-06, -6.81977 
38466.4, 2.21287, 1.09597e-05, 1.74389e-05, 1.63232 
18188.2, 3.39563, 3.74384e-06, 2.05967e-06, -1.82925 
34545.7, 2.21699, 1.75832e-05, 4.60619e-06, 0.178501 
28089.6, 2.20101, 1.57234e-05, 3.23455e-06, 4.45123 
14503, 2.09266, 1.22048e-05, 3.26007e-06, 8.5693 
7206.15, 2.1503, 1.6225e-05, 1.01421e-05, 6.24388 
65340.7, 2.55647, 1.14273e-05, 1.98174e-05, 16.7805 
71755.3, 3.25828, 9.15547e-06, 5.61475e-06, 13.6226 
19458.8, 1.80904, 8.53454e-06, 5.21235e-06, 0.377789 
96667.6, 0.78012, 2.87304e-06, 1.36865e-05, 8.09356 
18465, 3.90983, 7.14329e-06, 1.46008e-05, 17.4975 
73726.6, 0.937503, 1.85732e-05, 2.57501e-06, 24.2392 
941.189, 1.40315, 1.91147e-05, 1.68121e-05, 26.7671 
61298.7, 3.70003, 7.00426e-06, 5.13397e-06, 17.5166 
19439.4, 3.6442, 8.25708e-06, 6.71143e-06, 4.51188 
29034.2, 1.9826, 1.64274e-05, 5.66848e-06, 0.468225 
27232.4, 3.10085, 1.26261e-05, 1.98827e-05, 12.2051 
53811.1, 3.49975, 3.08906e-06, 1.40597e-05, 32.761 
85820.7, 2.27091, 7.94994e-06, 4.25508e-06, -13.4901 
76224.4, 3.75355, 1.30277e-05, 1.48723e-05, 24.6591 
55062.8, 2.42963, 1.48785e-05, 9.74715e-06, -5.95313 
86441.7, 2.86666, 1.68185e-05, 1.33448e-05, 14.9316 
27729.2, 1.58117, 1.18962e-05, 1.9127e-05, -9.80418 
1776.18, 3.52885, 1.07321e-05, 1.29399e-05, 8.70258 
86676.3, 3.92223, 1.01675e-06, 1.4735e-05, 51.3341 
9004.52, 3.90841, 8.0704e-06, 1.09459e-05, 4.29647 
28678.1, 3.71668, 4.76024e-06, 2.10592e-06, -3.31717 
18507.8, 3.47188, 6.06015e-06, 1.01252e-05, 11.5717 
62179.1, 2.49105, 7.17437e-06, 1.90468e-05, 19.9037 
3533.06, 1.33259, 5.87578e-06, 8.62241e-06, 12.1205 
25128.7, 3.76478, 9.30758e-06, 1.6365e-05, 18.1751 
67331.7, 3.69531, 2.2285e-06, 1.59597e-05, 40.3569 
61755.5, 1.63649, 1.49063e-05, 1.25874e-05, -11.6101 
15606.7, 2.3717, 7.07072e-06, 1.98459e-05, -1.67365 
90523.5, 1.73972, 1.07768e-05, 1.08175e-05, -17.0925 
16856.6, 3.39055, 1.88658e-05, 1.94997e-05, 3.99604 
69652.4, 2.68563, 1.34567e-05, 7.11992e-06, 3.42208 
29483.2, 2.64968, 1.43876e-05, 4.82899e-06, -2.29298 
56387.5, 1.15238, 9.72904e-06, 1.76402e-05, -10.7538 
67854.4, 0.913005, 1.93731e-05, 5.09485e-06, 17.3658 
47458.3, 3.08695, 7.44664e-06, 1.02131e-05, 16.4704 
19986.4, 3.10937, 6.36476e-06, 1.32881e-05, 11.5978 
7071.9, 2.23981, 2.2049e-06, 2.56031e-06, 3.19208 
8190.72, 3.69129, 6.99912e-06, 3.07693e-06, 4.97942 
42282.1, 3.91222, 8.80921e-06, 1.8858e-05, 26.0449 
31419.5, 3.51189, 1.78502e-05, 1.57019e-05, 11.298 
33845.8, 1.07901, 1.80038e-05, 7.72269e-06, 8.81439 
68376.1, 1.92435, 1.40221e-05, 5.63315e-06, -7.86621 
2850.07, 2.20755, 1.61573e-05, 4.87409e-06, 20.6535 
13511.6, 3.04814, 3.60193e-06, 1.88188e-05, 16.9213 
99864.6, 3.79939, 9.4473e-06, 2.32476e-06, 11.0616 
88127, 1.39505, 5.4603e-06, 1.56848e-05, -22.3995 
36212.4, 1.04287, 3.75728e-06, 1.24358e-05, -9.24737 
1436.33, 2.26544, 1.66933e-05, 1.37349e-05, 17.2243 
35283.4, 1.1514, 3.96638e-06, 7.68931e-06, -6.97195 
49771.4, 2.03171, 1.17454e-05, 1.43167e-05, -13.8446 
50616.8, 0.651412, 7.77307e-06, 2.88304e-06, 65.279 
68143.9, 3.39887, 9.54122e-06, 1.63366e-05, 24.9762 
42058.4, 0.620853, 1.73904e-05, 4.92275e-06, 70.1903 
96441, 2.20928, 3.404e-06, 7.20873e-06, 18.1207 
72115.2, 1.85902, 1.46731e-05, 4.32199e-06, -5.04084 
42724.5, 1.58335, 1.57141e-05, 1.84337e-05, -10.8819 
39295.5, 0.716008, 1.40301e-05, 2.99645e-06, 62.8032 
52276.4, 2.20109, 1.88314e-05, 7.78733e-06, -7.57279 
90928, 0.768479, 1.68507e-05, 9.4209e-06, 32.6073 
29650, 0.686167, 1.60125e-06, 1.88267e-05, 21.2078 
11882.6, 0.943785, 3.37569e-06, 1.82185e-05, 0.0570705 
74202.1, 1.26082, 1.359e-05, 6.36728e-06, -2.99089 
1023.81, 3.34892, 2.64342e-06, 3.43861e-06, 16.1195 
61716.9, 3.11028, 5.87765e-06, 2.5846e-06, 3.38146 
48537.7, 0.936707, 6.46441e-06, 1.56615e-05, -4.01386 
94345.5, 3.76863, 1.63335e-05, 1.08532e-05, 21.6317 
91124.4, 2.04602, 2.32701e-06, 5.20791e-06, 15.1864 
86622.7, 2.41968, 1.82354e-05, 1.51554e-05, 9.40223 
56745.4, 1.8334, 7.92301e-06, 1.27442e-05, -10.8558 
47955.4, 3.89542, 4.64947e-06, 9.6242e-06, 26.7597 
33626.7, 3.60422, 1.42446e-05, 1.29902e-05, 13.1786 
75433.4, 0.840393, 1.57216e-05, 8.09981e-06, 24.6658 
63863.4, 1.58306, 2.65529e-06, 8.13087e-06, -1.63476 
45906.5, 1.06421, 2.97316e-06, 1.55462e-05, -16.2149 
21174.5, 2.15494, 1.57469e-05, 1.48553e-05, -6.77814 
93000.5, 0.653078, 1.91501e-05, 8.91435e-06, 51.5396 
41460.1, 1.57807, 1.23821e-05, 8.7873e-06, -5.94077 
68195.6, 1.03691, 1.70988e-05, 1.29927e-05, -1.2542 
15319, 2.81938, 2.99985e-06, 2.1042e-06, -1.02127 
95720.7, 1.99154, 1.43124e-05, 6.08278e-06, -11.7194 
74696.6, 3.5099, 1.50782e-05, 8.43861e-06, 15.6194 
26229.2, 1.59952, 1.063e-05, 1.77649e-05, -9.78805 
44400.4, 2.05253, 1.61403e-05, 2.03424e-06, 6.07545 
69155.3, 1.43312, 4.62749e-06, 1.01156e-05, -18.3328 
82618.2, 2.59664, 1.76788e-05, 1.91913e-05, 14.7531 
27122.6, 1.26248, 1.0291e-05, 1.19933e-05, -2.61097 
91323.5, 2.64288, 1.34301e-05, 1.81671e-05, 18.6988 
44282, 3.65882, 8.71946e-06, 5.25884e-06, 11.5221 
28939.4, 1.20356, 1.12075e-05, 1.57171e-05, -3.78561 
37346.2, 1.75601, 1.53939e-05, 1.27146e-05, -8.0545 
28072.7, 0.644698, 3.12559e-06, 6.92951e-06, 48.2986 
79508.8, 3.17289, 2.01903e-06, 1.69075e-05, 39.8147 
77143.7, 2.28723, 1.95739e-05, 1.6491e-05, 5.17267 
22835.5, 1.47374, 1.8482e-05, 1.60689e-05, -1.68133 
57843.9, 3.86096, 1.26439e-05, 1.69737e-05, 24.2938 
78048.3, 2.99568, 1.85655e-05, 3.78217e-06, -7.43148 
46056.4, 2.56123, 8.42574e-06, 1.75241e-05, 14.9599 
38146.2, 1.66039, 1.28863e-05, 1.32518e-05, -9.33697 
24903, 2.80897, 1.7975e-05, 1.01997e-05, -6.27319 
58842.1, 0.869514, 9.56877e-06, 8.81193e-06, 16.7517 
8846.16, 3.55738, 4.0335e-06, 3.65319e-06, -0.656545 
6874.54, 2.9633, 1.07587e-06, 2.0322e-06, 0.612847 
15487.7, 1.59521, 1.95128e-05, 5.3522e-06, 10.9192 
60704.3, 3.67222, 1.79878e-05, 1.64434e-05, 19.8589 
25370.2, 3.2872, 1.50923e-05, 1.71278e-05, 9.45563 
37699.4, 3.67944, 1.44745e-05, 5.5216e-06, 4.02765 
57285.1, 3.31231, 1.04297e-05, 9.5825e-06, 16.3317 
36333.2, 1.74609, 5.90878e-06, 1.19603e-05, -15.0441 
88761.3, 3.04919, 1.40816e-05, 1.76956e-05, 21.7358 
3888.21, 1.64372, 1.32353e-05, 1.74261e-05, 8.40241 
97152.2, 3.29477, 1.54461e-05, 5.49012e-06, 11.3072 
91840.9, 2.25981, 1.34348e-05, 1.67772e-05, 12.5867 
59444.6, 1.68525, 1.59404e-05, 4.21343e-06, -1.06083 
37809.9, 1.48154, 2.41751e-06, 1.40494e-05, -7.95343 
68820.1, 3.36852, 1.30917e-05, 1.01302e-05, 16.9901 
38310, 2.13981, 1.31059e-05, 1.06366e-05, -10.3697 
58208, 2.0488, 1.07721e-05, 2.71367e-06, -2.50396 
38326.6, 3.56957, 1.33755e-05, 5.58292e-06, 4.10438 
89999.9, 1.40156, 3.34934e-06, 1.51568e-05, 4.91573 
10279.9, 1.72151, 1.01342e-05, 1.16631e-05, 0.652204 
98464.2, 2.74792, 8.09025e-06, 1.7712e-05, 25.2836 
67103.7, 2.72387, 4.66974e-06, 1.14954e-05, 22.4795 
79895.6, 3.95922, 8.36893e-06, 1.66223e-05, 31.444 
98917.1, 3.01257, 1.52387e-05, 1.60761e-05, 20.7448 
16724.9, 0.742275, 1.47982e-05, 1.03319e-05, 48.9598 
67971.9, 3.28834, 1.43262e-05, 3.44708e-06, -1.66003 
72735.1, 1.58477, 1.86492e-05, 1.23984e-05, -10.5067 
85856, 2.32711, 1.56926e-05, 1.02076e-05, 3.01053 
65631.5, 3.34623, 1.77251e-06, 1.8598e-05, 41.5099 
17788.8, 3.25739, 2.1286e-06, 4.25833e-06, 9.11206 
14510.5, 3.05029, 1.26616e-05, 1.11887e-05, -5.86106 
881.24, 1.46337, 1.09693e-05, 8.68001e-06, 27.7993 
44831.9, 0.856002, 1.19875e-05, 1.70385e-05, 15.8155 
61399, 0.688325, 8.17032e-06, 1.98361e-05, 33.0835 
69602.7, 3.1946, 1.36771e-05, 5.05179e-06, 6.02726 
23571.6, 3.27772, 4.49174e-06, 7.08348e-06, 11.4921 
49406.9, 3.88307, 1.93658e-05, 1.36832e-05, 16.7518 
93123.5, 2.97151, 9.33875e-06, 1.13972e-05, 21.1517 
51435, 1.94424, 1.42471e-05, 7.32934e-06, -7.80243 
45032, 1.75967, 1.46567e-06, 8.12884e-06, 11.9014 
34719.1, 1.14868, 9.50402e-06, 1.7069e-05, -6.36664 
14876.4, 1.89768, 3.01207e-06, 1.77033e-05, -6.35864 
84951.4, 2.8191, 4.1964e-06, 1.428e-05, 28.8287 
88829.9, 3.9131, 1.78468e-05, 1.15036e-05, 21.7245 
703.148, 1.96061, 1.68726e-05, 1.7489e-05, 22.9719 
68561.8, 2.00712, 3.26882e-06, 5.82058e-06, 7.1061 
23192.6, 2.82746, 1.78941e-05, 1.106e-05, -6.46823 
39716.4, 3.91239, 9.32601e-06, 1.91327e-05, 25.0685 
98874.7, 3.64996, 1.9053e-05, 5.8043e-06, 13.1753 
24406.1, 2.06178, 6.7467e-06, 3.11342e-06, -0.198685 
61153, 0.622118, 1.29477e-05, 1.65847e-05, 49.3027 
45827.4, 1.20458, 1.98545e-05, 8.63325e-06, 2.71462 
82485.7, 1.55018, 5.63897e-06, 8.59082e-06, -17.9276 
97899.7, 1.97913, 4.44211e-06, 1.30646e-05, 18.1397 
37419.9, 1.30225, 1.4013e-05, 2.25997e-06, 13.0561 
58182.6, 1.54443, 3.8106e-06, 7.35257e-06, -16.6438 
63792.9, 2.89782, 1.93861e-05, 5.53752e-06, -8.55901 
35772.8, 0.613256, 1.50753e-05, 1.89856e-05, 55.3021 
75287.7, 0.73302, 9.07219e-06, 1.75284e-05, 26.8718 
36910.7, 0.668542, 1.06153e-05, 1.50175e-05, 45.893 
5555.3, 3.77887, 8.71442e-06, 3.33554e-06, 9.03791 
60778.7, 3.90163, 6.46712e-06, 1.80128e-05, 31.7351 
83986.5, 0.998087, 9.2969e-06, 4.70379e-06, 3.47682 
69357.5, 3.05199, 9.03569e-06, 1.74154e-05, 23.516 
94152.5, 0.630461, 1.98664e-05, 1.49436e-05, 49.3336 
65242.4, 1.2533, 4.60216e-06, 1.26344e-05, -17.5056 
70264.8, 2.7032, 4.59475e-06, 1.58954e-05, 26.0754 
93588.3, 1.39034, 3.73235e-06, 5.9891e-06, -17.4606 
21556.3, 2.83654, 3.03508e-06, 1.46366e-05, 18.9544 
99632.2, 3.97345, 1.71059e-05, 1.7926e-05, 27.6992 
28307.1, 1.29881, 7.30964e-06, 9.08823e-06, -4.01478 
96848.7, 1.88482, 1.52813e-06, 6.62342e-06, 20.8808 
4524.52, 1.85662, 1.99213e-05, 9.91627e-06, 13.9538 
22299.6, 3.27339, 1.37247e-05, 1.53185e-05, 7.31263 
73874.7, 2.02472, 4.17965e-06, 1.48031e-05, 17.9796 
70641.1, 3.46022, 8.22355e-06, 1.95076e-05, 28.7993 
84075.3, 3.77572, 9.64516e-06, 1.40299e-05, 27.948 
83881, 1.49112, 6.73064e-06, 1.69225e-05, -8.66677 
31697.9, 0.824431, 2.35437e-06, 2.38932e-06, 34.4651 
47924.6, 3.8385, 2.3879e-06, 2.12643e-06, 16.7831 
34137.5, 1.35185, 1.89793e-05, 7.78042e-06, 3.25593 
21029.8, 3.57168, 1.9391e-05, 4.37469e-06, 1.57764 
35679.6, 2.67036, 6.21416e-06, 4.8085e-06, -10.1626 
70274.8, 2.11645, 1.26125e-05, 1.42966e-05, 3.97756 
27909.9, 3.40693, 1.45611e-05, 7.5672e-06, 0.188682 
62365.4, 2.57669, 1.29603e-05, 3.99183e-06, -7.60043 
88196.7, 1.80663, 1.61261e-05, 1.53164e-05, -17.1187 
96465.3, 2.53053, 9.20059e-06, 8.82668e-06, 13.9582 
44263.8, 3.46816, 1.32226e-05, 1.79456e-05, 19.115 
3866.72, 0.934382, 9.31867e-06, 9.65923e-06, 26.3206 
20098.3, 2.26627, 1.08018e-05, 7.19525e-06, -3.45699 
24071.8, 3.56911, 1.47725e-05, 1.52366e-05, 10.519 
77698.1, 1.41754, 2.12093e-06, 5.79744e-06, -20.0959 
21377.6, 3.37351, 1.5687e-05, 6.97414e-06, -4.06308 
67012.8, 0.81861, 1.05048e-05, 1.88854e-05, 15.6274 
5781.63, 2.06976, 7.87543e-06, 8.67534e-06, 4.02374 
47518.9, 1.79023, 1.25526e-06, 1.25987e-05, 21.0191 
64255.3, 3.13559, 1.52286e-05, 1.56967e-05, 17.2938 
99935.2, 2.71117, 7.97472e-06, 1.14442e-05, 20.8846 
50123.8, 1.11148, 1.05133e-05, 3.70741e-06, 7.15847 
41321.4, 3.43152, 1.1375e-05, 2.33289e-06, -2.3115 
63337.3, 2.13425, 1.77684e-05, 2.2169e-06, 2.46287 
87295.1, 1.41775, 1.46719e-05, 9.73348e-06, -10.0931 
